ir,pit_percentile,daily_return,next_return
15.165782521504475,98.73417721518987,0.006793045706526916,0.017090204108643398
15.144592280168537,98.11320754716981,0.017090204108643398,0.015621882980102713
15.137840206435941,97.5,0.015621882980102713,0.01666553616575929
15.18507067741934,98.75776397515527,0.01666553616575929,-0.0038332218326229484
15.202987652856214,99.38271604938271,-0.0038332218326229484,0.012898454488091179
15.103582390796593,94.47852760736197,0.012898454488091179,0.00640480022947409
15.122089921398395,95.1219512195122,0.00640480022947409,0.01681197306804922
15.181587945712815,97.57575757575758,0.01681197306804922,0.003551854089616365
15.227326339654711,99.3975903614458,0.003551854089616365,-0.0006057063117161417
15.231299744163854,99.40119760479041,-0.0006057063117161417,0.0371298286913036
15.186928876588345,97.61904761904762,0.0371298286913036,0.010400860943701639
15.18559773824438,96.44970414201184,0.010400860943701639,0.011789768783875679
15.274974041623931,100.0,0.011789768783875679,0.006301619560183843
15.265285770321189,99.41520467836257,0.006301619560183843,0.005184976222449051
15.30625241345146,100.0,0.005184976222449051,0.008913170221255323
15.38942472628106,100.0,0.008913170221255323,0.008847920997949933
15.436478021779312,100.0,0.008847920997949933,0.020622277691897072
15.500171663719062,100.0,0.020622277691897072,0.021477663945792036
15.536923720174782,100.0,0.021477663945792036,0.013710077017233722
15.615397186544023,100.0,0.013710077017233722,-0.006731203069134696
15.654533476995816,100.0,-0.006731203069134696,0.02543116138415382
15.505509867138052,98.32402234636871,0.02543116138415382,0.007704907083074256
15.608661583083006,98.88888888888889,0.007704907083074256,0.01795031400701494
15.563998717823887,98.34254143646409,0.01795031400701494,0.0025112038268692086
15.598850148876005,98.35164835164835,0.0025112038268692086,0.0031402847129741113
15.595401578261194,97.81420765027322,0.0031402847129741113,0.0056623636182498395
15.654135154938336,99.45652173913044,0.0056623636182498395,0.010704368095815972
15.620175427952622,98.91891891891892,0.010704368095815972,0.01261891607115704
15.61167929788934,97.84946236559139,0.01261891607115704,0.020702843932292797
15.67121135857368,100.0,0.020702843932292797,0.03649986416899132
15.702673241504609,100.0,0.03649986416899132,0.011641354539652314
15.763776318320751,100.0,0.011641354539652314,0.025968856828826513
15.791958752465213,100.0,0.025968856828826513,0.0161681135734176
